date,authortitle,url,event,author,title,thumb_url,description,published_date,tags,neat_name
Jul 2014,Nikolai Begg: A tool to fix one of the most dangerous moments in surgery,https://download.ted.com/talks/NikolaiBegg_2013X-480p.mp4?apikey=TEDDOWNLOAD,TEDxBeaconStreet,Nikolai Begg,A tool to fix one of the most dangerous moments in surgery,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/885c7429ef539771f949b2c700bf5bec320570d9_2400x1800.jpg,,,,nikolai_begg_a_tool_to_fix_one_of_the_most_dangerous_moments_in_surgery
Jul 2014,David Chalmers: How do you explain consciousness?,https://download.ted.com/talks/DavidChalmers_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,David Chalmers,How do you explain consciousness?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/6dafa56cbeb9703054e1d9e06c49d48609e8d954_2400x1800.jpg,,,,david_chalmers_how_do_you_explain_consciousness_
Jul 2014,David Kwong: Two nerdy obsessions meet -- and it's magic,https://download.ted.com/talks/DavidKwong_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,David Kwong,Two nerdy obsessions meet -- and it's magic,,,,,david_kwong_two_nerdy_obsessions_meet_and_it_s_magic
Feb 2019,Claudia Aguirre: What makes tattoos permanent?,https://download.ted.com/talks/ClaudiaAguirre_Tattoos_2014E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Claudia Aguirre,What makes tattoos permanent?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0b22c2cb-0305-482d-a6a9-20074d7e59d6/49_tattoo.jpg,,,,claudia_aguirre_what_makes_tattoos_permanent_
Jul 2014,Karima Bennoune: When people of Muslim heritage challenge fundamentalism,https://download.ted.com/talks/KarimaBennoune_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxExeter,Karima Bennoune,When people of Muslim heritage challenge fundamentalism,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/ea6423568d1c204c0927fa9dd847dd719d919537_2880x1620.jpg,,,,karima_bennoune_when_people_of_muslim_heritage_challenge_fundamentalism
Jul 2014,Renata Salecl: Our unhealthy obsession with choice,https://download.ted.com/talks/RenataSalecl_2013G-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2013,Renata Salecl,Our unhealthy obsession with choice,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/42df3420fcc0c4055fe6e8447d0ab64f81135241_2400x1800.jpg,,,,renata_salecl_our_unhealthy_obsession_with_choice
Feb 2019,Deborah Gordon: Inside the ant colony,https://download.ted.com/talks/DeborahGordon_AntColony_2014E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Deborah Gordon,Inside the ant colony,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/be681d61-76a8-44d0-ac0e-693d6a60620e/52_ants.jpg,,,,deborah_gordon_inside_the_ant_colony
Jul 2014,Nicholas Negroponte: A 30-year history of the future,https://download.ted.com/talks/NicholasNegroponte_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,Nicholas Negroponte,A 30-year history of the future,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/916b709d600db97cc67aa7e984c88b011dcb561f_2400x1800.jpg,,,,nicholas_negroponte_a_30_year_history_of_the_future
Jul 2014,"Joi Ito: Want to innovate? Become a ""now-ist""",https://download.ted.com/talks/JoiIto_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,Joi Ito,"Want to innovate? Become a ""now-ist""",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/cca9263cb9a8855bc662b4ffd463fd89e3a9e081_2400x1800.jpg,,,,joi_ito_want_to_innovate_become_a_now_ist_
Jul 2014,George Takei: Why I love a country that once betrayed me,https://download.ted.com/talks/GeorgeTakei_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxKyoto,George Takei,Why I love a country that once betrayed me,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/0c67ab6739fbb74fdd2cde3b0ea98741c2926d3f_2400x1800.jpg,,,,george_takei_why_i_love_a_country_that_once_betrayed_me
Jul 2014,Paul Bloom: Can prejudice ever be a good thing?,https://download.ted.com/talks/PaulBloom_2014S-480p.mp4?apikey=TEDDOWNLOAD,TEDSalon NY2014,Paul Bloom,Can prejudice ever be a good thing?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/0016e3bc1c1e5c27eb62914fe925a357824a6999_2400x1800.jpg,,,,paul_bloom_can_prejudice_ever_be_a_good_thing_
Jul 2014,Simon Anholt: Which country does the most good for the world?,https://download.ted.com/talks/SimonAnholt_2014S-480p.mp4?apikey=TEDDOWNLOAD,TEDSalon Berlin 2014,Simon Anholt,Which country does the most good for the world?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/e960b23ccb1772403a5cfe928bd74908c6dd413c_2400x1800.jpg,,,,simon_anholt_which_country_does_the_most_good_for_the_world_
Jul 2014,Sara Lewis: The loves and lies of fireflies,https://download.ted.com/talks/SaraLewis_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,Sara Lewis,The loves and lies of fireflies,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2854d72e190989e1620e6512645f70e83ea67887_2400x1800.jpg,,,,sara_lewis_the_loves_and_lies_of_fireflies
Jun 2014,Chris Domas: The 1s and 0s behind cyber warfare,https://download.ted.com/talks/ChrisDomas_2013X-480p.mp4?apikey=TEDDOWNLOAD,TEDxColumbus,Chris Domas,The 1s and 0s behind cyber warfare,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/dfa9208099b4ccc394db436eb4ff2fc0fd18e911_2400x1800.jpg,,,,chris_domas_the_1s_and_0s_behind_cyber_warfare
Jun 2014,Julian Treasure: How to speak so that people want to listen,https://download.ted.com/talks/JulianTreasure_2013G-480p.mp4?apikey=TEDDOWNLOAD,TEDGlobal 2013,Julian Treasure,How to speak so that people want to listen,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/46964e3c-1231-42b7-9288-671ff9fdde2e/JulianTreasure_2013U-embed.jpg,,,,julian_treasure_how_to_speak_so_that_people_want_to_listen
Jun 2014,Ge Wang: The DIY orchestra of the future,https://download.ted.com/talks/GeWang_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxStanford,Ge Wang,The DIY orchestra of the future,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/37ac0f78df7d634eddc9d6d845a3b84f4441852f_2400x1800.jpg,,,,ge_wang_the_diy_orchestra_of_the_future
Jun 2014,Naomi Oreskes: Why we should trust scientists,https://download.ted.com/talks/NaomiOreskes_2014S-480p.mp4?apikey=TEDDOWNLOAD,TEDSalon NY2014,Naomi Oreskes,Why we should trust scientists,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/a03b16b44edd4c66025791eccad2319363bf1860_2400x1800.jpg,,,,naomi_oreskes_why_we_should_trust_scientists
Jun 2014,Lorrie Faith Cranor: What’s wrong with your pa$$w0rd?,https://download.ted.com/talks/LorrieCranor_2014X-480p.mp4?apikey=TEDDOWNLOAD,TEDxCMU,Lorrie Faith Cranor,What’s wrong with your pa$$w0rd?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5cc6ecdd1e519b5ca5b9ef32c11f1d7f180bbbf0_2400x1800.jpg,,,,lorrie_faith_cranor_what_s_wrong_with_your_pa_w0rd_
Sep 2017,Doug Levinson: What gives a dollar bill its value?,https://download.ted.com/talks/DougLevinson_Dollar_2014E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Doug Levinson,What gives a dollar bill its value?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/a594a7d8-4662-4640-8af3-221110efa4ee/1405_02_A_Levinson_Doug_FED_16x9thumb_textless_logo.jpg,,,,doug_levinson_what_gives_a_dollar_bill_its_value_
Jun 2014,Shaka Senghor: Why your worst deeds don’t define you,https://download.ted.com/talks/ShakaSenghor_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,Shaka Senghor,Why your worst deeds don’t define you,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/535751efd934740f65decb5309496066e2e3ff4e_2400x1800.jpg,,,,shaka_senghor_why_your_worst_deeds_don_t_define_you
Jun 2014,Billy Collins: Two poems about what dogs think (probably),https://download.ted.com/talks/BillyCollins_2014-480p.mp4?apikey=TEDDOWNLOAD,TED2014,Billy Collins,Two poems about what dogs think (probably),https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/10e95c829dc4b19277199f5df872521cfa0af79f_2400x1800.jpg,,,,billy_collins_two_poems_about_what_dogs_think_probably_
Jun 2020,Alexandros Charalambides: Why aren't we only using solar power?,https://download.ted.com/talks/AlexandrosCharalambides_SolarIrradiance_2014E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Alexandros Charalambides,Why aren't we only using solar power?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7d98b2a0-204b-433b-a081-95730eb8b637/1405_05_A_Charalambides_Alexandros_SolarIrradiance_16x9thumb_Textless_logo.jpg,,,,alexandros_charalambides_why_aren_t_we_only_using_solar_power_
Oct 2019,Richard Coffin: What causes an economic recession? ,https://download.ted.com/talks/RichardCoffin_Recession_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Richard Coffin,What causes an economic recession? ,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/fdd2f44b-2df4-406a-852e-7a7b3b16f0b5/economic+recessiontextless.jpg,,,,richard_coffin_what_causes_an_economic_recession_
Oct 2019,Luis H. Zayas: The psychological impact of child separation at the US-Mexico border,https://download.ted.com/talks/LuisHZayas_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Border Stories,Luis H. Zayas,The psychological impact of child separation at the US-Mexico border,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/48b352ce-f357-4a0c-a735-1a02fd37b385/LuisZayas_2019-embed.jpg,,,,luis_h_zayas_the_psychological_impact_of_child_separation_at_the_us_mexico_border
Oct 2019,Marcus Bullock: An app that helps incarcerated people stay connected to their families,https://download.ted.com/talks/MarcusBullock_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon The Macallan,Marcus Bullock,An app that helps incarcerated people stay connected to their families,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/a5ceb1db-775e-45c3-b957-7c4259fc6155/MarcusBullock_2019S-embed.jpg,,,,marcus_bullock_an_app_that_helps_incarcerated_people_stay_connected_to_their_families
Oct 2019,Julie Cordua: How we can eliminate child sexual abuse material from the internet,https://download.ted.com/talks/JulieCordua_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Julie Cordua,How we can eliminate child sexual abuse material from the internet,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/1da52f46-01a0-4514-ba7c-8a266b57072e/JulieCordua_2019-embed.jpg,,,,julie_cordua_how_we_can_eliminate_child_sexual_abuse_material_from_the_internet
Oct 2019,"Alex Rosenthal: The Resistance | Think Like A Coder, Ep 2",https://download.ted.com/talks/AlexRosenthal_ThinkLikeACoderS001E002_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Alex Rosenthal,"The Resistance | Think Like A Coder, Ep 2",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6dc0cee9-2c8a-4924-b1a5-e478abfd7b19/TLAC_Episode2_Textless.jpg,,,,alex_rosenthal_the_resistance_think_like_a_coder_ep_2
Oct 2019,"David Deutsch: After billions of years of monotony, the universe is waking up",https://download.ted.com/talks/DavidDeutsch_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,David Deutsch,"After billions of years of monotony, the universe is waking up",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/96c179b2-a34e-4723-b45f-601f6b7591f2/DavidDeutsch_2019-embed.jpg,,,,david_deutsch_after_billions_of_years_of_monotony_the_universe_is_waking_up
Oct 2019," First Aid Kit: ""King of the World"" / ""Nothing Has to Be True"" / ""My Silver Lining""",https://download.ted.com/talks/FirstAidKit_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019, First Aid Kit,"""King of the World"" / ""Nothing Has to Be True"" / ""My Silver Lining""",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/dc57f13c-17e1-481d-8228-289033417fba/FirstAidKit_2019-embed.jpg,,,,_first_aid_kit_king_of_the_world_nothing_has_to_be_true_my_silver_lining_
Oct 2019," The Bloom Twins: ""Wrong"" / ""Small Town Weirdos""",https://download.ted.com/talks/TheBloomTwins_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Brightline Initiative, The Bloom Twins,"""Wrong"" / ""Small Town Weirdos""",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/ee7c382c-a212-46b4-aeef-f60f8cacaca4/TheBloomTwins_2019S-embed.jpg,,,,_the_bloom_twins_wrong_small_town_weirdos_
Oct 2019,Adena Friedman: What's the future of capitalism?,https://download.ted.com/talks/AdenaFriedman_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Adena Friedman,What's the future of capitalism?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7d34ec6c-5dc8-4ef3-9a1a-7c921bbe37dd/AdenaFriedman_2019-embed.jpg,,,,adena_friedman_what_s_the_future_of_capitalism_
Oct 2019,Judith Jamison and members of the Alvin Ailey American Dance Theater: Revelations from a lifetime of dance,https://download.ted.com/talks/JudithJamisonandAAADT_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Judith Jamison and members of the Alvin Ailey American Dance Theater,Revelations from a lifetime of dance,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e73ca68a-fce5-47de-9ccc-fd6371f81030/JudithJamison_2019-embed.jpg,,,,judith_jamison_and_members_of_the_alvin_ailey_american_dance_theater_revelations_from_a_lifetime_of_dance
Oct 2019,"Sheila Marie Orfano: Why should you read Dante's ""Divine Comedy""?",https://download.ted.com/talks/SheilaMarieOrfano_DivineComedy_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Sheila Marie Orfano,"Why should you read Dante's ""Divine Comedy""?",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0f429a73-e2ff-4229-ac46-f7e37a872fee/divinecomedytextless.jpg,,,,sheila_marie_orfano_why_should_you_read_dante_s_divine_comedy_
Oct 2019,Shannon Lee: What Bruce Lee can teach us about living fully,https://download.ted.com/talks/ShannonLee_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Brightline Initiative,Shannon Lee,What Bruce Lee can teach us about living fully,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/0ef9c852-f654-4da4-98b4-63f0d46bef79/ShannonLee_2019S-embed.jpg,,,,shannon_lee_what_bruce_lee_can_teach_us_about_living_fully
Oct 2019,Laura Boykin: How we're using DNA tech to help farmers fight crop diseases,https://download.ted.com/talks/LauraBoykin_2019T-480p.mp4?apikey=TEDDOWNLOAD,TEDSummit 2019,Laura Boykin,How we're using DNA tech to help farmers fight crop diseases,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/3980605c-93fe-490c-9ece-9652336054bc/LauraBoykin_2019T-embed.jpg,,,,laura_boykin_how_we_re_using_dna_tech_to_help_farmers_fight_crop_diseases
Oct 2019,Juan Enriquez: A personal plea for humanity at the US-Mexico border,https://download.ted.com/talks/JuanEnriquez_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Border Stories,Juan Enriquez,A personal plea for humanity at the US-Mexico border,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e279ed5c-1904-4030-badf-1abc2c35bfa8/JuanEnriquez_2019S-embed.jpg,,,,juan_enriquez_a_personal_plea_for_humanity_at_the_us_mexico_border
Oct 2019,Zohreh Davoudi: Are we living in a simulation?,https://download.ted.com/talks/ZohrehDavoudi_IsTheUniverseASimulation_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Zohreh Davoudi,Are we living in a simulation?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/cc488ad9-5f2e-45f6-bd45-cc20ae0eaeaa/universesimulation_textless.jpg,,,,zohreh_davoudi_are_we_living_in_a_simulation_
Oct 2019,Andrew Forrest: A radical plan to end plastic waste,https://download.ted.com/talks/AndrewForrest_2019S-480p.mp4?apikey=TEDDOWNLOAD,We the Future,Andrew Forrest,A radical plan to end plastic waste,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/b5708fb1-ca5c-4337-bcd6-b139c2021b06/AndrewForrest_2019S-embed.jpg,,,,andrew_forrest_a_radical_plan_to_end_plastic_waste
Oct 2019,Gangadhar Patil: How we're helping local reporters turn important stories into national news,https://download.ted.com/talks/GangadharPatil_2019U-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Gangadhar Patil,How we're helping local reporters turn important stories into national news,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/348018bf-c731-43fe-ac9c-67abc3f099c7/GangadharPatil_2019U-embed.jpg,,,,gangadhar_patil_how_we_re_helping_local_reporters_turn_important_stories_into_national_news
Oct 2019,Herman Narula: The transformative power of video games,https://download.ted.com/talks/HermanNarula_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Herman Narula,The transformative power of video games,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/11339f08-38a8-4550-94fb-59cac6e71202/HermanNarula_2019-embed.jpg,,,,herman_narula_the_transformative_power_of_video_games
Oct 2019,Marlene Daut: The first and last king of Haiti,https://download.ted.com/talks/MarleneDaut_KingofHaiti_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Marlene Daut,The first and last king of Haiti,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/807a863e-1420-4cc1-8850-3b1161bc3f33/kingofhaiti_textless.jpg,,,,marlene_daut_the_first_and_last_king_of_haiti
Oct 2019,Tara Djokic: This ancient rock is changing our theory on the origin of life,https://download.ted.com/talks/TaraDjokic_2019X-480p.mp4?apikey=TEDDOWNLOAD,TEDxSydney,Tara Djokic,This ancient rock is changing our theory on the origin of life,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/275cb11c-4716-4114-bdd5-fc6214302d73/TaraDjokic_2019X-embed.jpg,,,,tara_djokic_this_ancient_rock_is_changing_our_theory_on_the_origin_of_life
Oct 2019,"Paul Rucker: ""Criminalization of Survival""",https://download.ted.com/talks/PaulRucker_2019T-480p.mp4?apikey=TEDDOWNLOAD,TEDSummit 2019,Paul Rucker,"""Criminalization of Survival""",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/edfd6111-f832-427c-9ccf-8af0850471d2/PaulRucker_2019T-embed.jpg,,,,paul_rucker_criminalization_of_survival_
Oct 2019,Efosa Ojomo: Reducing corruption takes a specific kind of investment,https://download.ted.com/talks/EfosaOjomo_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED Salon Brightline Initiative,Efosa Ojomo,Reducing corruption takes a specific kind of investment,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/a5d893c3-d22d-4eeb-ae4b-ec4b075a4a88/EfosaOjomo_2019S-embed.jpg,,,,efosa_ojomo_reducing_corruption_takes_a_specific_kind_of_investment
Oct 2019,David Peterson: Why language is humanity's greatest invention,https://download.ted.com/talks/DavidPeterson_2019X-480p.mp4?apikey=TEDDOWNLOAD,TEDxBerkeley,David Peterson,Why language is humanity's greatest invention,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/f6175314-cf11-48a9-b511-9b591a721362/DavidPeterson_2019X-embed.jpg,,,,david_peterson_why_language_is_humanity_s_greatest_invention
Oct 2019,"Aracelis Girmay: ""For Estefani, Third Grade, Who Made Me A Card""",https://download.ted.com/talks/AracelisGirmay_ForEstefaniLora_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Aracelis Girmay,"""For Estefani, Third Grade, Who Made Me A Card""",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4025d3f1-475e-4740-b637-c846fffda64a/estefanilora_textless2.jpg,,,,aracelis_girmay_for_estefani_third_grade_who_made_me_a_card_
Oct 2019,Camilla Arndal Andersen: What happens in your brain when you taste food,https://download.ted.com/talks/CamillaArndalAndersen_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED@DuPont,Camilla Arndal Andersen,What happens in your brain when you taste food,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9752d8b1-f7de-4fcc-beda-dde4ec053358/CamillaArndalAndersen_2019S-embed.jpg,,,,camilla_arndal_andersen_what_happens_in_your_brain_when_you_taste_food
Oct 2019,Mitchell Katz: What the US health care system assumes about you,https://download.ted.com/talks/MitchellKatz_2018P-480p.mp4?apikey=TEDDOWNLOAD,TEDMED 2018,Mitchell Katz,What the US health care system assumes about you,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/a5c44c1e-a490-4646-a047-64264ec46f24/MitchellKatz_2018P-embed.jpg,,,,mitchell_katz_what_the_us_health_care_system_assumes_about_you
Oct 2019,Densho: Ugly history: Japanese American incarceration camps,https://download.ted.com/talks/TomIkeda_WWIIInternmentCamps_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Densho,Ugly history,,,,,densho_ugly_history_japanese_american_incarceration_camps
Oct 2019,Moreangels Mbizah: How community-led conservation can save wildlife,https://download.ted.com/talks/MoreangelsMbizah_2019U-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Moreangels Mbizah,How community-led conservation can save wildlife,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/910ef3e6-4ed0-406f-87d0-b6f8a03460b0/MoreangelsMbizah_2019U-embed.jpg,,,,moreangels_mbizah_how_community_led_conservation_can_save_wildlife
Oct 2019,Mohammad Modarres: Why you should shop at your local farmers market,https://download.ted.com/talks/MohammadModarres_2019S-480p.mp4?apikey=TEDDOWNLOAD,TED Residency,Mohammad Modarres,Why you should shop at your local farmers market,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/6ba45811-1d66-4cfc-a8e7-a26062e8a03d/MohammadModarres_2019S-embed.jpg,,,,mohammad_modarres_why_you_should_shop_at_your_local_farmers_market
Sep 2019,"Alex Rosenthal: The Prison Break | Think Like A Coder, Ep 1",https://download.ted.com/talks/AlexRosenthal_ThinkLikeACoderS001E001_2019E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Alex Rosenthal,"The Prison Break | Think Like A Coder, Ep 1",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/24a1d93e-74d7-4a2a-8dda-5e050002670d/Textless_TLAC.jpg,,,,alex_rosenthal_the_prison_break_think_like_a_coder_ep_1
Sep 2019,Sarah Sze: How we experience time and memory through art,https://download.ted.com/talks/SarahSze_2019-480p.mp4?apikey=TEDDOWNLOAD,TED2019,Sarah Sze,How we experience time and memory through art,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4290da66-cd93-413f-a1ec-4d1c2b09a313/SarahSze_2019-embed.jpg,,,,sarah_sze_how_we_experience_time_and_memory_through_art
Feb 2018,Phil Tetlow: 8 steps to understanding information (and maybe the universe),https://download.ted.com/talks/PhilTetlow_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Phil Tetlow,8 steps to understanding information (and maybe the universe),https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/e094c9fc-d252-4ed1-9d36-a4d903c00810/PhilTetlow_2017S-embed.jpg,,,,phil_tetlow_8_steps_to_understanding_information_and_maybe_the_universe_
Feb 2018,Natalie Gunn: The mind-body problem of scientific discovery,https://download.ted.com/talks/NatalieGunn_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Natalie Gunn,The mind-body problem of scientific discovery,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4dac9406-7a68-4258-ac1e-02f6c466a1c5/NatalieGunn_2017S-embed.jpg,,,,natalie_gunn_the_mind_body_problem_of_scientific_discovery
Feb 2018, IN-Q: A poet's plea to save our planet,https://download.ted.com/talks/INQ_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM, IN-Q,A poet's plea to save our planet,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/c69f707b-3ed8-4c19-85a4-ad8abcb20f26/IN-Q_2017S-embed.jpg,,,,_in_q_a_poet_s_plea_to_save_our_planet
Feb 2018," The Ferocious Few: ""San Francisco""",https://download.ted.com/talks/TheFerociousFew_SanFranciscoSong_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM, The Ferocious Few,"""San Francisco""",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/565c509f-281d-44e0-b6a1-37eae1f5e6b4/TheFerociousFew_2017S-embed.jpg,,,,_the_ferocious_few_san_francisco_
Feb 2018,Eleftheria Pissadaki: A mathematical model for predicting Parkinson's,https://download.ted.com/talks/EleftheriaPissadaki_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Eleftheria Pissadaki,A mathematical model for predicting Parkinson's,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9d45b399-df4a-45d5-a46e-97d645d8a961/EleftheriaPissadaki_2017S-embed.jpg,,,,eleftheria_pissadaki_a_mathematical_model_for_predicting_parkinson_s
Feb 2018,Bruno Michel: How our brains will keep up with AI,https://download.ted.com/talks/BrunoMichel_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Bruno Michel,How our brains will keep up with AI,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9faaab27-df3f-47ff-8e55-bf749bc04346/BrunoMichel_2017S-embed.jpg,,,,bruno_michel_how_our_brains_will_keep_up_with_ai
Feb 2018,Adam Cutler: Can we be friends with our AI?,https://download.ted.com/talks/AdamCutler_2017S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Adam Cutler,Can we be friends with our AI?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/27e2c511-a180-4f92-b176-a1b6f7842635/AdamCutler_2017S-embed.jpg,,,,adam_cutler_can_we_be_friends_with_our_ai_
Feb 2018,Vinith Misra: Machines need an algorithm for humor. This is what it looks like,https://download.ted.com/talks/VinithMisra_2015S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Vinith Misra,Machines need an algorithm for humor. This is what it looks like,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/8b5765fb-5a64-496c-928f-c4c30d7535f8/VinithMisra_2015S-embed.jpg,,,,vinith_misra_machines_need_an_algorithm_for_humor_this_is_what_it_looks_like
Feb 2018,Shoel Perelman: How a company can nurture its internal rebels,https://download.ted.com/talks/ShoelPerelman_2015S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Shoel Perelman,How a company can nurture its internal rebels,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/10bec7c5-e8ae-4b95-be7e-a74f8be216e4/ShoelPerelman_2015S-embed.jpg,,,,shoel_perelman_how_a_company_can_nurture_its_internal_rebels
Feb 2018,Robert Prill: The microbes in our food can save lives,https://download.ted.com/talks/RobertPrill_2015S-480p.mp4?apikey=TEDDOWNLOAD,TED@IBM,Robert Prill,The microbes in our food can save lives,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7aee2a96-ee73-499e-9fc6-075138cab80e/RobertPrill_2015S-embed.jpg,,,,robert_prill_the_microbes_in_our_food_can_save_lives
